Data Type,cmdCode (한글),Qty (t),Unit Price ($PV/kg),Korea_Share_vs_Reporter,typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate,"Unit Price ($/KG)
Primary Value/netWgt"
,"121221 (건조김, 마른김)",120.042,$1.52,,C,A,20210101,2021,52,2021,40,AUT,Austria,M,Import,380,ITA,Italy,0,W00,World,H5,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,120042,FALSE,8,kg,"120,042",FALSE,"120,042",FALSE,0,FALSE,182755.85,,182755.85,0,TRUE,FALSE,$1.52
,"121221 (건조김, 마른김)",3.897,$11.01,,C,A,20210101,2021,52,2021,40,AUT,Austria,M,Import,392,JPN,Japan,0,W00,World,H5,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3897,FALSE,8,kg,"3,897",FALSE,"3,897",FALSE,0,FALSE,42911.001,,42911.001,0,TRUE,FALSE,$11.01
,"121221 (건조김, 마른김)",7.414,$25.72,,C,A,20210101,2021,52,2021,40,AUT,Austria,M,Import,410,KOR,Rep. of Korea,0,W00,World,H5,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,7414,FALSE,8,kg,"7,414",FALSE,"7,414",FALSE,0,FALSE,190674.296,,190674.296,0,TRUE,FALSE,$25.72
,"121221 (건조김, 마른김)",0.000716,$4.96,,C,A,20210101,2021,52,2021,40,AUT,Austria,M,Import,446,MAC,"China, Macao SAR",0,W00,World,H5,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.716,TRUE,-1,N/A,0,FALSE,1,TRUE,0,FALSE,3.548,,3.548,6,TRUE,FALSE,$4.96
,"121221 (건조김, 마른김)",0.003102,$4.96,,C,A,20210101,2021,52,2021,40,AUT,Austria,M,Import,458,MYS,Malaysia,0,W00,World,H5,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3.102,TRUE,-1,N/A,0,FALSE,3,TRUE,0,FALSE,15.376,,15.376,6,TRUE,FALSE,$4.96
,"121221 (건조김, 마른김)",0.375,$9.90,,C,A,20210101,2021,52,2021,40,AUT,Austria,M,Import,490,S19,"Other Asia, nes",0,W00,World,H5,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,375,FALSE,8,kg,375,FALSE,375,FALSE,0,FALSE,3712.622,,3712.622,0,TRUE,FALSE,$9.90
,"121221 (건조김, 마른김)",0.003,$19.32,,C,A,20210101,2021,52,2021,40,AUT,Austria,M,Import,504,MAR,Morocco,0,W00,World,H5,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3,FALSE,8,kg,3,FALSE,3,FALSE,0,FALSE,57.954,,57.954,0,TRUE,FALSE,$19.32
,"121221 (건조김, 마른김)",5.284,$7.75,,C,A,20210101,2021,52,2021,40,AUT,Austria,M,Import,528,NLD,Netherlands,0,W00,World,H5,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5284,FALSE,8,kg,"5,284",FALSE,"5,284",FALSE,0,FALSE,40968.942,,40968.942,0,TRUE,FALSE,$7.75
,"121221 (건조김, 마른김)",0.013124,$4.96,,C,A,20210101,2021,52,2021,40,AUT,Austria,M,Import,579,NOR,Norway,0,W00,World,H5,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,13.124,TRUE,-1,N/A,0,FALSE,13,TRUE,0,FALSE,65.051,,65.051,6,TRUE,FALSE,$4.96
,"121221 (건조김, 마른김)",0.005011,$4.96,,C,A,20210101,2021,52,2021,40,AUT,Austria,M,Import,608,PHL,Philippines,0,W00,World,H5,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5.011,TRUE,-1,N/A,0,FALSE,5,TRUE,0,FALSE,24.838,,24.838,6,TRUE,FALSE,$4.96
,"121221 (건조김, 마른김)",0.258,$59.59,,C,A,20210101,2021,52,2021,40,AUT,Austria,M,Import,616,POL,Poland,0,W00,World,H5,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,258,FALSE,8,kg,258,FALSE,258,FALSE,0,FALSE,15374.441,,15374.441,0,TRUE,FALSE,$59.59
,"121221 (건조김, 마른김)",0.253,$19.15,,C,A,20210101,2021,52,2021,40,AUT,Austria,M,Import,620,PRT,Portugal,0,W00,World,H5,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,253,FALSE,8,kg,253,FALSE,253,FALSE,0,FALSE,4845.687,,4845.687,0,TRUE,FALSE,$19.15
,"121221 (건조김, 마른김)",0.02,$33.35,,C,A,20210101,2021,52,2021,40,AUT,Austria,M,Import,704,VNM,Viet Nam,0,W00,World,H5,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,20,FALSE,8,kg,20,FALSE,20,FALSE,0,FALSE,667.066,,667.066,0,TRUE,FALSE,$33.35
,"121221 (건조김, 마른김)",0.819,$40.22,,C,A,20210101,2021,52,2021,40,AUT,Austria,M,Import,724,ESP,Spain,0,W00,World,H5,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,819,FALSE,8,kg,819,FALSE,819,FALSE,0,FALSE,32936.952,,32936.952,0,TRUE,FALSE,$40.22
,"121221 (건조김, 마른김)",0.114,$32.91,,C,A,20210101,2021,52,2021,40,AUT,Austria,M,Import,752,SWE,Sweden,0,W00,World,H5,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,114,FALSE,8,kg,114,FALSE,114,FALSE,0,FALSE,3751.652,,3751.652,0,TRUE,FALSE,$32.91
,"121221 (건조김, 마른김)",0.010976,$4.96,,C,A,20210101,2021,52,2021,40,AUT,Austria,M,Import,757,CHE,Switzerland,0,W00,World,H5,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10.976,TRUE,-1,N/A,0,FALSE,11,TRUE,0,FALSE,54.406,,54.406,6,TRUE,FALSE,$4.96
,"121221 (건조김, 마른김)",1.139,$5.07,,C,A,20210101,2021,52,2021,40,AUT,Austria,M,Import,764,THA,Thailand,0,W00,World,H5,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1139,FALSE,8,kg,"1,139",FALSE,"1,139",FALSE,0,FALSE,5777.686,,5777.686,0,TRUE,FALSE,$5.07
,"121221 (건조김, 마른김)",0.393,$31.05,,C,A,20210101,2021,52,2021,40,AUT,Austria,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,393,FALSE,8,kg,393,FALSE,393,FALSE,0,FALSE,12203.515,,12203.515,0,TRUE,FALSE,$31.05
,"121221 (건조김, 마른김)",5.571,$10.59,,C,A,20210101,2021,52,2021,40,AUT,Austria,M,Import,842,USA,USA,0,W00,World,H5,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5571,FALSE,8,kg,"5,571",FALSE,"5,571",FALSE,0,FALSE,59002.183,,59002.183,0,TRUE,FALSE,$10.59
,"121221 (건조김, 마른김)",21.01401,$8.15,,C,A,20210101,2021,52,2021,44,BHS,Bahamas,M,Import,0,W00,World,0,W00,World,H5,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,21014.01,FALSE,8,kg,"21,014",FALSE,"21,014",FALSE,0,FALSE,171271,,171271,0,FALSE,TRUE,$8.15
,"121221 (건조김, 마른김)",0.073482,$1.03,,C,A,20210101,2021,52,2021,44,BHS,Bahamas,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,73.482,FALSE,8,kg,73,FALSE,73,FALSE,0,FALSE,76,,76,0,TRUE,FALSE,$1.03
,"121221 (건조김, 마른김)",0.000454,$151.98,,C,A,20210101,2021,52,2021,44,BHS,Bahamas,M,Import,528,NLD,Netherlands,0,W00,World,H5,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.454,FALSE,8,kg,0,FALSE,0,FALSE,0,FALSE,69,,69,0,TRUE,FALSE,$151.98
,"121221 (건조김, 마른김)",0.000454,$726.87,,C,A,20210101,2021,52,2021,44,BHS,Bahamas,M,Import,662,LCA,Saint Lucia,0,W00,World,H5,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.454,FALSE,8,kg,0,FALSE,0,FALSE,0,FALSE,330,,330,0,TRUE,FALSE,$726.87
,"121221 (건조김, 마른김)",0.000454,$101.32,,C,A,20210101,2021,52,2021,44,BHS,Bahamas,M,Import,704,VNM,Viet Nam,0,W00,World,H5,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.454,FALSE,8,kg,0,FALSE,0,FALSE,0,FALSE,46,,46,0,TRUE,FALSE,$101.32
,"121221 (건조김, 마른김)",20.939167,$8.15,,C,A,20210101,2021,52,2021,44,BHS,Bahamas,M,Import,842,USA,USA,0,W00,World,H5,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,20939.167,FALSE,8,kg,"20,939",FALSE,"20,939",FALSE,0,FALSE,170750,,170750,0,TRUE,FALSE,$8.15
,"121221 (건조김, 마른김)",32.49217,$3.33,,C,A,20210101,2021,52,2021,48,BHR,Bahrain,M,Import,0,W00,World,0,W00,World,H5,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,32492.17,FALSE,8,kg,"32,492",FALSE,"32,492",FALSE,0,FALSE,108280.026,,108280.026,0,FALSE,TRUE,$3.33
,"121221 (건조김, 마른김)",0.0838,$29.11,,C,A,20210101,2021,52,2021,48,BHR,Bahrain,M,Import,100,BGR,Bulgaria,0,W00,World,H5,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,83.8,FALSE,8,kg,84,FALSE,84,FALSE,0,FALSE,2439.734,,2439.734,0,TRUE,FALSE,$29.11
,"121221 (건조김, 마른김)",0.1236,$17.00,,C,A,20210101,2021,52,2021,48,BHR,Bahrain,M,Import,112,BLR,Belarus,0,W00,World,H5,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,123.6,FALSE,8,kg,124,FALSE,124,FALSE,0,FALSE,2101.702,,2101.702,0,TRUE,FALSE,$17.00
,"121221 (건조김, 마른김)",0.0036,$34.87,,C,A,20210101,2021,52,2021,48,BHR,Bahrain,M,Import,124,CAN,Canada,0,W00,World,H5,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3.6,FALSE,8,kg,4,FALSE,4,FALSE,0,FALSE,125.532,,125.532,0,TRUE,FALSE,$34.87
,"121221 (건조김, 마른김)",21.7564,$1.79,,C,A,20210101,2021,52,2021,48,BHR,Bahrain,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,21756.4,FALSE,8,kg,"21,756",FALSE,"21,756",FALSE,0,FALSE,38877.899,,38877.899,0,TRUE,FALSE,$1.79
,"121221 (건조김, 마른김)",0.0002,$569.95,,C,A,20210101,2021,52,2021,48,BHR,Bahrain,M,Import,251,FRA,France,0,W00,World,H5,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.2,FALSE,8,kg,0,FALSE,0,FALSE,0,FALSE,113.989,,113.989,0,TRUE,FALSE,$569.95
,"121221 (건조김, 마른김)",0.1566,$15.64,,C,A,20210101,2021,52,2021,48,BHR,Bahrain,M,Import,276,DEU,Germany,0,W00,World,H5,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,156.6,FALSE,8,kg,157,FALSE,157,FALSE,0,FALSE,2448.697,,2448.697,0,TRUE,FALSE,$15.64
,"121221 (건조김, 마른김)",0.03,$16.64,,C,A,20210101,2021,52,2021,48,BHR,Bahrain,M,Import,380,ITA,Italy,0,W00,World,H5,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,30,FALSE,8,kg,30,FALSE,30,FALSE,0,FALSE,499.069,,499.069,0,TRUE,FALSE,$16.64
,"121221 (건조김, 마른김)",1.07368,$13.77,,C,A,20210101,2021,52,2021,48,BHR,Bahrain,M,Import,392,JPN,Japan,0,W00,World,H5,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1073.68,FALSE,8,kg,"1,074",FALSE,"1,074",FALSE,0,FALSE,14780.798,,14780.798,0,TRUE,FALSE,$13.77
,"121221 (건조김, 마른김)",5.6624,$6.48,,C,A,20210101,2021,52,2021,48,BHR,Bahrain,M,Import,410,KOR,Rep. of Korea,0,W00,World,H5,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5662.4,FALSE,8,kg,"5,662",FALSE,"5,662",FALSE,0,FALSE,36707.021,,36707.021,0,TRUE,FALSE,$6.48
,"121221 (건조김, 마른김)",0.16,$5.17,,C,A,20210101,2021,52,2021,48,BHR,Bahrain,M,Import,490,S19,"Other Asia, nes",0,W00,World,H5,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,160,FALSE,8,kg,160,FALSE,160,FALSE,0,FALSE,827.819,,827.819,0,TRUE,FALSE,$5.17
,"121221 (건조김, 마른김)",0.01809,$18.99,,C,A,20210101,2021,52,2021,48,BHR,Bahrain,M,Import,554,NZL,New Zealand,0,W00,World,H5,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,18.09,FALSE,8,kg,18,FALSE,18,FALSE,0,FALSE,343.457,,343.457,0,TRUE,FALSE,$18.99
,"121221 (건조김, 마른김)",0.21675,$5.81,,C,A,20210101,2021,52,2021,48,BHR,Bahrain,M,Import,682,SAU,Saudi Arabia,0,W00,World,H5,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,216.75,FALSE,8,kg,217,FALSE,217,FALSE,0,FALSE,1259.84,,1259.84,0,TRUE,FALSE,$5.81
,"121221 (건조김, 마른김)",0.02416,$36.22,,C,A,20210101,2021,52,2021,48,BHR,Bahrain,M,Import,724,ESP,Spain,0,W00,World,H5,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,24.16,FALSE,8,kg,24,FALSE,24,FALSE,0,FALSE,875.16,,875.16,0,TRUE,FALSE,$36.22
,"121221 (건조김, 마른김)",3.09558,$1.49,,C,A,20210101,2021,52,2021,48,BHR,Bahrain,M,Import,764,THA,Thailand,0,W00,World,H5,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3095.58,FALSE,8,kg,"3,096",FALSE,"3,096",FALSE,0,FALSE,4600.346,,4600.346,0,TRUE,FALSE,$1.49
,"121221 (건조김, 마른김)",0.06631,$12.69,,C,A,20210101,2021,52,2021,48,BHR,Bahrain,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,66.31,FALSE,8,kg,66,FALSE,66,FALSE,0,FALSE,841.33,,841.33,0,TRUE,FALSE,$12.69
,"121221 (건조김, 마른김)",0.021,$68.46,,C,A,20210101,2021,52,2021,48,BHR,Bahrain,M,Import,842,USA,USA,0,W00,World,H5,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,21,FALSE,8,kg,21,FALSE,21,FALSE,0,FALSE,1437.633,,1437.633,0,TRUE,FALSE,$68.46
,"121221 (건조김, 마른김)",5.50905,$18.14,,C,A,20210101,2021,52,2021,51,ARM,Armenia,M,Import,0,W00,World,0,W00,World,H5,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5509.05,FALSE,8,kg,"5,509",FALSE,"5,509",FALSE,0,FALSE,99925.45,0,99925.45,0,FALSE,TRUE,$18.14
,"121221 (건조김, 마른김)",0.124,$3.60,,C,A,20210101,2021,52,2021,51,ARM,Armenia,M,Import,152,CHL,Chile,0,W00,World,H5,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,124,FALSE,8,kg,124,FALSE,124,FALSE,0,FALSE,446.08,0,446.08,0,FALSE,TRUE,$3.60
,"121221 (건조김, 마른김)",0.6162,$11.26,,C,A,20210101,2021,52,2021,51,ARM,Armenia,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,616.2,FALSE,8,kg,616,FALSE,616,FALSE,0,FALSE,6936.73,0,6936.73,0,FALSE,TRUE,$11.26
,"121221 (건조김, 마른김)",0.0046,$82.79,,C,A,20210101,2021,52,2021,51,ARM,Armenia,M,Import,380,ITA,Italy,0,W00,World,H5,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4.6,FALSE,8,kg,5,FALSE,5,FALSE,0,FALSE,380.85,0,380.85,0,FALSE,TRUE,$82.79
,"121221 (건조김, 마른김)",0.05715,$34.47,,C,A,20210101,2021,52,2021,51,ARM,Armenia,M,Import,408,PRK,Dem. People's Rep. of Korea,0,W00,World,H5,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,57.15,FALSE,8,kg,57,FALSE,57,FALSE,0,FALSE,1969.86,0,1969.86,0,FALSE,TRUE,$34.47
,"121221 (건조김, 마른김)",3.08012,$18.26,,C,A,20210101,2021,52,2021,51,ARM,Armenia,M,Import,410,KOR,Rep. of Korea,0,W00,World,H5,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3080.12,FALSE,8,kg,"3,080",FALSE,"3,080",FALSE,0,FALSE,56240.7,0,56240.7,0,FALSE,TRUE,$18.26
,"121221 (건조김, 마른김)",1.59698,$20.41,,C,A,20210101,2021,52,2021,51,ARM,Armenia,M,Import,643,RUS,Russian Federation,0,W00,World,H5,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1596.98,FALSE,8,kg,"1,597",FALSE,"1,597",FALSE,0,FALSE,32593.6,0,32593.6,0,FALSE,TRUE,$20.41
,"121221 (건조김, 마른김)",0.0075,$26.50,,C,A,20210101,2021,52,2021,51,ARM,Armenia,M,Import,704,VNM,Viet Nam,0,W00,World,H5,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,7.5,FALSE,8,kg,8,FALSE,8,FALSE,0,FALSE,198.73,0,198.73,0,FALSE,TRUE,$26.50
,"121221 (건조김, 마른김)",0.0225,$51.51,,C,A,20210101,2021,52,2021,51,ARM,Armenia,M,Import,764,THA,Thailand,0,W00,World,H5,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,22.5,FALSE,8,kg,23,FALSE,23,FALSE,0,FALSE,1158.9,0,1158.9,0,FALSE,TRUE,$51.51
,"121221 (건조김, 마른김)",30.78408,$1.32,,C,A,20210101,2021,52,2021,52,BRB,Barbados,M,Import,0,W00,World,0,W00,World,H5,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,30784.08,TRUE,-1,N/A,0,FALSE,"30,784",TRUE,0,FALSE,40625.5,0,40625.5,6,FALSE,TRUE,$1.32
,"121221 (건조김, 마른김)",0.08108,$1.32,,C,A,20210101,2021,52,2021,52,BRB,Barbados,M,Import,124,CAN,Canada,0,W00,World,H5,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,81.08,TRUE,-1,N/A,0,FALSE,81,TRUE,0,FALSE,107,0,107,6,TRUE,FALSE,$1.32
,"121221 (건조김, 마른김)",0.051,$11.70,,C,A,20210101,2021,52,2021,52,BRB,Barbados,M,Import,308,GRD,Grenada,0,W00,World,H5,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,51,FALSE,8,kg,51,FALSE,51,FALSE,0,FALSE,596.5,0,596.5,0,TRUE,FALSE,$11.70
,"121221 (건조김, 마른김)",0.006,$54.50,,C,A,20210101,2021,52,2021,52,BRB,Barbados,M,Import,388,JAM,Jamaica,0,W00,World,H5,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6,FALSE,8,kg,6,FALSE,6,FALSE,0,FALSE,327,0,327,0,TRUE,FALSE,$54.50
