Data Type,cmdCode (한글),Qty (t),Unit Price ($PV/kg),Korea_Share_vs_Reporter,typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate,"Unit Price ($/KG)
Primary Value/netWgt"
,"121221 (건조김, 마른김)",1963.77,$10.64,,C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1963770,FALSE,8,kg,"1,963,770",FALSE,"1,963,770",FALSE,0,FALSE,,"$20,903,199.00","$20,903,199.00",0,TRUE,FALSE,$10.64
,"121221 (건조김, 마른김)",1.4998,$12.44,,C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,860,UZB,Uzbekistan,0,W00,World,H6,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1499.8,FALSE,8,kg,"1,500",FALSE,"1,500",FALSE,0,FALSE,,"$18,653.00","$18,653.00",0,TRUE,FALSE,$12.44
,"121221 (건조김, 마른김)",0.09561,$25.07,,C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,882,WSM,Samoa,0,W00,World,H6,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,95.61,FALSE,8,kg,96,FALSE,96,FALSE,0,FALSE,,"$2,397.00","$2,397.00",0,TRUE,FALSE,$25.07
,"200899 (구운김, 조미김)",26734.17979,$20.47,,C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,26734179.79,FALSE,8,kg,"26,734,180",FALSE,"26,734,180",FALSE,0,FALSE,,"$547,146,589.00","$547,146,589.00",0,FALSE,TRUE,$20.47
,"200899 (구운김, 조미김)",0.017197,$27.68,,C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,8,ALB,Albania,0,W00,World,H6,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,17.197,FALSE,8,kg,17,FALSE,17,FALSE,0,FALSE,,$476.00,$476.00,0,TRUE,FALSE,$27.68
,"200899 (구운김, 조미김)",0.732606,$5.71,,C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,12,DZA,Algeria,0,W00,World,H6,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,732.606,FALSE,8,kg,733,FALSE,733,FALSE,0,FALSE,,"$4,181.00","$4,181.00",0,TRUE,FALSE,$5.71
,"200899 (구운김, 조미김)",0.7924,$27.66,,C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,16,ASM,American Samoa,0,W00,World,H6,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,792.4,FALSE,8,kg,792,FALSE,792,FALSE,0,FALSE,,"$21,916.00","$21,916.00",0,TRUE,FALSE,$27.66
,"200899 (구운김, 조미김)",0.10202,$44.92,,C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,31,AZE,Azerbaijan,0,W00,World,H6,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,102.02,FALSE,8,kg,102,FALSE,102,FALSE,0,FALSE,,"$4,583.00","$4,583.00",0,TRUE,FALSE,$44.92
,"200899 (구운김, 조미김)",1.57694,$43.51,,C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,32,ARG,Argentina,0,W00,World,H6,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1576.94,FALSE,8,kg,"1,577",FALSE,"1,577",FALSE,0,FALSE,,"$68,617.00","$68,617.00",0,TRUE,FALSE,$43.51
,"200899 (구운김, 조미김)",911.2878,$21.98,,C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,36,AUS,Australia,0,W00,World,H6,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,911287.8,FALSE,8,kg,"911,288",FALSE,"911,288",FALSE,0,FALSE,,"$20,033,464.00","$20,033,464.00",0,TRUE,FALSE,$21.98
,"200899 (구운김, 조미김)",15.23991,$14.30,,C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,40,AUT,Austria,0,W00,World,H6,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,15239.91,FALSE,8,kg,"15,240",FALSE,"15,240",FALSE,0,FALSE,,"$217,951.00","$217,951.00",0,TRUE,FALSE,$14.30
,"200899 (구운김, 조미김)",0.45382,$43.07,,C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,48,BHR,Bahrain,0,W00,World,H6,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,453.82,FALSE,8,kg,454,FALSE,454,FALSE,0,FALSE,,"$19,545.00","$19,545.00",0,TRUE,FALSE,$43.07
,"200899 (구운김, 조미김)",0.7875,$26.97,,C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,50,BGD,Bangladesh,0,W00,World,H6,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,787.5,FALSE,8,kg,788,FALSE,788,FALSE,0,FALSE,,"$21,240.00","$21,240.00",0,TRUE,FALSE,$26.97
,"200899 (구운김, 조미김)",439.15978,$3.50,,C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,56,BEL,Belgium,0,W00,World,H6,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,439159.78,FALSE,8,kg,"439,160",FALSE,"439,160",FALSE,0,FALSE,,"$1,538,248.00","$1,538,248.00",0,TRUE,FALSE,$3.50
,"200899 (구운김, 조미김)",0.584,$34.68,,C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,64,BTN,Bhutan,0,W00,World,H6,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,584,FALSE,8,kg,584,FALSE,584,FALSE,0,FALSE,,"$20,256.00","$20,256.00",0,TRUE,FALSE,$34.68
,"200899 (구운김, 조미김)",3.44366,$27.30,,C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,68,BOL,Bolivia (Plurinational State of),0,W00,World,H6,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3443.66,FALSE,8,kg,"3,444",FALSE,"3,444",FALSE,0,FALSE,,"$94,023.00","$94,023.00",0,TRUE,FALSE,$27.30
,"200899 (구운김, 조미김)",0.1932,$27.08,,C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,70,BIH,Bosnia Herzegovina,0,W00,World,H6,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,193.2,FALSE,8,kg,193,FALSE,193,FALSE,0,FALSE,,"$5,232.00","$5,232.00",0,TRUE,FALSE,$27.08
,"200899 (구운김, 조미김)",266.41664,$20.42,,C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,76,BRA,Brazil,0,W00,World,H6,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,266416.64,FALSE,8,kg,"266,417",FALSE,"266,417",FALSE,0,FALSE,,"$5,439,660.00","$5,439,660.00",0,TRUE,FALSE,$20.42
,"200899 (구운김, 조미김)",0.00671,$25.34,,C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,84,BLZ,Belize,0,W00,World,H6,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6.71,FALSE,8,kg,7,FALSE,7,FALSE,0,FALSE,,$170.00,$170.00,0,TRUE,FALSE,$25.34
,"200899 (구운김, 조미김)",5.16992,$14.19,,C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,96,BRN,Brunei Darussalam,0,W00,World,H6,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5169.92,FALSE,8,kg,"5,170",FALSE,"5,170",FALSE,0,FALSE,,"$73,369.00","$73,369.00",0,TRUE,FALSE,$14.19
,"200899 (구운김, 조미김)",6.57598,$25.33,,C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,100,BGR,Bulgaria,0,W00,World,H6,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6575.98,FALSE,8,kg,"6,576",FALSE,"6,576",FALSE,0,FALSE,,"$166,554.00","$166,554.00",0,TRUE,FALSE,$25.33
,"200899 (구운김, 조미김)",10.27424,$28.33,,C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,104,MMR,Myanmar,0,W00,World,H6,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10274.24,FALSE,8,kg,"10,274",FALSE,"10,274",FALSE,0,FALSE,,"$291,099.00","$291,099.00",0,TRUE,FALSE,$28.33
,"200899 (구운김, 조미김)",0.073,$1.42,,C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,108,BDI,Burundi,0,W00,World,H6,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,73,FALSE,8,kg,73,FALSE,73,FALSE,0,FALSE,,$104.00,$104.00,0,TRUE,FALSE,$1.42
,"200899 (구운김, 조미김)",48.10677,$20.17,,C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,116,KHM,Cambodia,0,W00,World,H6,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,48106.77,FALSE,8,kg,"48,107",FALSE,"48,107",FALSE,0,FALSE,,"$970,341.00","$970,341.00",0,TRUE,FALSE,$20.17
,"200899 (구운김, 조미김)",0.002,$1.00,,C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,120,CMR,Cameroon,0,W00,World,H6,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2,FALSE,8,kg,2,FALSE,2,FALSE,0,FALSE,,$2.00,$2.00,0,TRUE,FALSE,$1.00
,"200899 (구운김, 조미김)",958.1129,$30.17,,C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,124,CAN,Canada,0,W00,World,H6,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,958112.9,FALSE,8,kg,"958,113",FALSE,"958,113",FALSE,0,FALSE,,"$28,903,188.00","$28,903,188.00",0,TRUE,FALSE,$30.17
,"200899 (구운김, 조미김)",62.66282,$22.51,,C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,152,CHL,Chile,0,W00,World,H6,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,62662.82,FALSE,8,kg,"62,663",FALSE,"62,663",FALSE,0,FALSE,,"$1,410,324.00","$1,410,324.00",0,TRUE,FALSE,$22.51
,"200899 (구운김, 조미김)",2721.941,$18.37,,C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,156,CHN,China,0,W00,World,H6,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2721941,FALSE,8,kg,"2,721,941",FALSE,"2,721,941",FALSE,0,FALSE,,"$49,992,788.00","$49,992,788.00",0,TRUE,FALSE,$18.37
,"200899 (구운김, 조미김)",3.24085,$10.17,,C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,170,COL,Colombia,0,W00,World,H6,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3240.85,FALSE,8,kg,"3,241",FALSE,"3,241",FALSE,0,FALSE,,"$32,959.00","$32,959.00",0,TRUE,FALSE,$10.17
,"200899 (구운김, 조미김)",0.25359,$15.86,,C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,188,CRI,Costa Rica,0,W00,World,H6,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,253.59,FALSE,8,kg,254,FALSE,254,FALSE,0,FALSE,,"$4,021.00","$4,021.00",0,TRUE,FALSE,$15.86
,"200899 (구운김, 조미김)",0.11524,$32.18,,C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,191,HRV,Croatia,0,W00,World,H6,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,115.24,FALSE,8,kg,115,FALSE,115,FALSE,0,FALSE,,"$3,708.00","$3,708.00",0,TRUE,FALSE,$32.18
,"200899 (구운김, 조미김)",7.48222,$22.09,,C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,196,CYP,Cyprus,0,W00,World,H6,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,7482.22,FALSE,8,kg,"7,482",FALSE,"7,482",FALSE,0,FALSE,,"$165,296.00","$165,296.00",0,TRUE,FALSE,$22.09
,"200899 (구운김, 조미김)",52.68716,$5.90,,C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,203,CZE,Czechia,0,W00,World,H6,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,52687.16,FALSE,8,kg,"52,687",FALSE,"52,687",FALSE,0,FALSE,,"$310,805.00","$310,805.00",0,TRUE,FALSE,$5.90
,"200899 (구운김, 조미김)",112.154862,$3.99,,C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,208,DNK,Denmark,0,W00,World,H6,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,112154.862,FALSE,8,kg,"112,155",FALSE,"112,155",FALSE,0,FALSE,,"$446,943.00","$446,943.00",0,TRUE,FALSE,$3.99
,"200899 (구운김, 조미김)",0.51686,$26.74,,C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,214,DOM,Dominican Rep.,0,W00,World,H6,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,516.86,FALSE,8,kg,517,FALSE,517,FALSE,0,FALSE,,"$13,819.00","$13,819.00",0,TRUE,FALSE,$26.74
,"200899 (구운김, 조미김)",1.54996,$30.65,,C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,218,ECU,Ecuador,0,W00,World,H6,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1549.96,FALSE,8,kg,"1,550",FALSE,"1,550",FALSE,0,FALSE,,"$47,503.00","$47,503.00",0,TRUE,FALSE,$30.65
,"200899 (구운김, 조미김)",2.79247,$38.40,,C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,233,EST,Estonia,0,W00,World,H6,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2792.47,FALSE,8,kg,"2,792",FALSE,"2,792",FALSE,0,FALSE,,"$107,240.00","$107,240.00",0,TRUE,FALSE,$38.40
,"200899 (구운김, 조미김)",1.58168,$39.66,,C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,242,FJI,Fiji,0,W00,World,H6,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1581.68,FALSE,8,kg,"1,582",FALSE,"1,582",FALSE,0,FALSE,,"$62,733.00","$62,733.00",0,TRUE,FALSE,$39.66
,"200899 (구운김, 조미김)",14.01036,$26.18,,C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,246,FIN,Finland,0,W00,World,H6,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,14010.36,FALSE,8,kg,"14,010",FALSE,"14,010",FALSE,0,FALSE,,"$366,748.00","$366,748.00",0,TRUE,FALSE,$26.18
,"200899 (구운김, 조미김)",216.63333,$23.51,,C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,251,FRA,France,0,W00,World,H6,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,216633.33,FALSE,8,kg,"216,633",FALSE,"216,633",FALSE,0,FALSE,,"$5,093,579.00","$5,093,579.00",0,TRUE,FALSE,$23.51
,"200899 (구운김, 조미김)",0.0676,$42.37,,C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,268,GEO,Georgia,0,W00,World,H6,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,67.6,FALSE,8,kg,68,FALSE,68,FALSE,0,FALSE,,"$2,864.00","$2,864.00",0,TRUE,FALSE,$42.37
,"200899 (구운김, 조미김)",473.0926,$25.60,,C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,276,DEU,Germany,0,W00,World,H6,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,473092.6,FALSE,8,kg,"473,093",FALSE,"473,093",FALSE,0,FALSE,,"$12,112,836.00","$12,112,836.00",0,TRUE,FALSE,$25.60
,"200899 (구운김, 조미김)",0.055,$2.29,,C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,288,GHA,Ghana,0,W00,World,H6,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,55,FALSE,8,kg,55,FALSE,55,FALSE,0,FALSE,,$126.00,$126.00,0,TRUE,FALSE,$2.29
,"200899 (구운김, 조미김)",7.95882,$22.36,,C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,300,GRC,Greece,0,W00,World,H6,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,7958.82,FALSE,8,kg,"7,959",FALSE,"7,959",FALSE,0,FALSE,,"$177,996.00","$177,996.00",0,TRUE,FALSE,$22.36
,"200899 (구운김, 조미김)",17.89848,$16.89,,C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,316,GUM,Guam,0,W00,World,H6,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,17898.48,FALSE,8,kg,"17,898",FALSE,"17,898",FALSE,0,FALSE,,"$302,233.00","$302,233.00",0,TRUE,FALSE,$16.89
,"200899 (구운김, 조미김)",2.935774,$20.38,,C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,320,GTM,Guatemala,0,W00,World,H6,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2935.774,FALSE,8,kg,"2,936",FALSE,"2,936",FALSE,0,FALSE,,"$59,842.00","$59,842.00",0,TRUE,FALSE,$20.38
,"200899 (구운김, 조미김)",0.1743,$15.35,,C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,324,GIN,Guinea,0,W00,World,H6,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,174.3,FALSE,8,kg,174,FALSE,174,FALSE,0,FALSE,,"$2,676.00","$2,676.00",0,TRUE,FALSE,$15.35
,"200899 (구운김, 조미김)",0.27678,$13.96,,C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,332,HTI,Haiti,0,W00,World,H6,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,276.78,FALSE,8,kg,277,FALSE,277,FALSE,0,FALSE,,"$3,863.00","$3,863.00",0,TRUE,FALSE,$13.96
,"200899 (구운김, 조미김)",0.303,$4.09,,C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,340,HND,Honduras,0,W00,World,H6,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,303,FALSE,8,kg,303,FALSE,303,FALSE,0,FALSE,,"$1,239.00","$1,239.00",0,TRUE,FALSE,$4.09
,"200899 (구운김, 조미김)",456.9304,$19.03,,C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,344,HKG,"China, Hong Kong SAR",0,W00,World,H6,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,456930.4,FALSE,8,kg,"456,930",FALSE,"456,930",FALSE,0,FALSE,,"$8,696,093.00","$8,696,093.00",0,TRUE,FALSE,$19.03
