typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate,"Unit Price ($/kg)
PrimaryValue/weight"
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,414,KWT,Kuwait,0,W00,World,H6,HS,TRUE,030799 (°ÇÀüº¹),"Molluscs; n.e.c. in heading 0307, whether in shell or not, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,28.8,FALSE,8,kg,28.8,FALSE,29,FALSE,0,FALSE,,$441.00,$441.00,0,TRUE,FALSE,$15.31
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,458,MYS,Malaysia,0,W00,World,H6,HS,TRUE,030799 (°ÇÀüº¹),"Molluscs; n.e.c. in heading 0307, whether in shell or not, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,49.8,FALSE,8,kg,49.8,FALSE,50,FALSE,0,FALSE,,$462.00,$462.00,0,TRUE,FALSE,$9.28
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,554,NZL,New Zealand,0,W00,World,H6,HS,TRUE,030799 (°ÇÀüº¹),"Molluscs; n.e.c. in heading 0307, whether in shell or not, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1433.92,FALSE,8,kg,1433.92,FALSE,"1,434",FALSE,0,FALSE,,"$8,574.00","$8,574.00",0,TRUE,FALSE,$5.98
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,608,PHL,Philippines,0,W00,World,H6,HS,TRUE,030799 (°ÇÀüº¹),"Molluscs; n.e.c. in heading 0307, whether in shell or not, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,108.48,FALSE,8,kg,108.48,FALSE,108,FALSE,0,FALSE,,"$4,699.00","$4,699.00",0,TRUE,FALSE,$43.32
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,634,QAT,Qatar,0,W00,World,H6,HS,TRUE,030799 (°ÇÀüº¹),"Molluscs; n.e.c. in heading 0307, whether in shell or not, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,144,FALSE,8,kg,144,FALSE,144,FALSE,0,FALSE,,"$2,127.00","$2,127.00",0,TRUE,FALSE,$14.77
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,702,SGP,Singapore,0,W00,World,H6,HS,TRUE,030799 (°ÇÀüº¹),"Molluscs; n.e.c. in heading 0307, whether in shell or not, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,40,FALSE,8,kg,40,FALSE,40,FALSE,0,FALSE,,"$1,023.00","$1,023.00",0,TRUE,FALSE,$25.58
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,784,ARE,United Arab Emirates,0,W00,World,H6,HS,TRUE,030799 (°ÇÀüº¹),"Molluscs; n.e.c. in heading 0307, whether in shell or not, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,171.6,FALSE,8,kg,171.6,FALSE,172,FALSE,0,FALSE,,"$1,791.00","$1,791.00",0,TRUE,FALSE,$10.44
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,030799 (°ÇÀüº¹),"Molluscs; n.e.c. in heading 0307, whether in shell or not, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,16720.82,FALSE,8,kg,16720.82,FALSE,"16,721",FALSE,0,FALSE,,"$172,690.00","$172,690.00",0,TRUE,FALSE,$10.33
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,160557 (°¡°øÀüº¹),"Mollusc preparations; abalone, prepared or preserved",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,64607.1,FALSE,8,kg,64607.1,FALSE,"64,607",FALSE,0,FALSE,,"$1,943,026.00","$1,943,026.00",0,FALSE,TRUE,$30.07
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,124,CAN,Canada,0,W00,World,H6,HS,TRUE,160557 (°¡°øÀüº¹),"Mollusc preparations; abalone, prepared or preserved",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2808,FALSE,8,kg,2808,FALSE,"2,808",FALSE,0,FALSE,,"$48,396.00","$48,396.00",0,TRUE,FALSE,$17.24
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,156,CHN,China,0,W00,World,H6,HS,TRUE,160557 (°¡°øÀüº¹),"Mollusc preparations; abalone, prepared or preserved",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,252.3,FALSE,8,kg,252.3,FALSE,252,FALSE,0,FALSE,,"$12,470.00","$12,470.00",0,TRUE,FALSE,$49.43
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,276,DEU,Germany,0,W00,World,H6,HS,TRUE,160557 (°¡°øÀüº¹),"Mollusc preparations; abalone, prepared or preserved",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5.67,FALSE,8,kg,5.67,FALSE,6,FALSE,0,FALSE,,"$2,500.00","$2,500.00",0,TRUE,FALSE,$440.92
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,316,GUM,Guam,0,W00,World,H6,HS,TRUE,160557 (°¡°øÀüº¹),"Mollusc preparations; abalone, prepared or preserved",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,96,FALSE,8,kg,96,FALSE,96,FALSE,0,FALSE,,"$1,528.00","$1,528.00",0,TRUE,FALSE,$15.92
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,344,HKG,"China, Hong Kong SAR",0,W00,World,H6,HS,TRUE,160557 (°¡°øÀüº¹),"Mollusc preparations; abalone, prepared or preserved",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1449.2,FALSE,8,kg,1449.2,FALSE,"1,449",FALSE,0,FALSE,,"$34,096.00","$34,096.00",0,TRUE,FALSE,$23.53
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,392,JPN,Japan,0,W00,World,H6,HS,TRUE,160557 (°¡°øÀüº¹),"Mollusc preparations; abalone, prepared or preserved",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,23656.68,FALSE,8,kg,23656.68,FALSE,"23,657",FALSE,0,FALSE,,"$721,396.00","$721,396.00",0,TRUE,FALSE,$30.49
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,490,S19,"Other Asia, nes",0,W00,World,H6,HS,TRUE,160557 (°¡°øÀüº¹),"Mollusc preparations; abalone, prepared or preserved",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1731.8,FALSE,8,kg,1731.8,FALSE,"1,732",FALSE,0,FALSE,,"$30,940.00","$30,940.00",0,TRUE,FALSE,$17.87
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,580,MNP,N. Mariana Isds,0,W00,World,H6,HS,TRUE,160557 (°¡°øÀüº¹),"Mollusc preparations; abalone, prepared or preserved",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,96,FALSE,8,kg,96,FALSE,96,FALSE,0,FALSE,,"$1,549.00","$1,549.00",0,TRUE,FALSE,$16.14
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,608,PHL,Philippines,0,W00,World,H6,HS,TRUE,160557 (°¡°øÀüº¹),"Mollusc preparations; abalone, prepared or preserved",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,50,FALSE,8,kg,50,FALSE,50,FALSE,0,FALSE,,$80.00,$80.00,0,TRUE,FALSE,$1.60
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,702,SGP,Singapore,0,W00,World,H6,HS,TRUE,160557 (°¡°øÀüº¹),"Mollusc preparations; abalone, prepared or preserved",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,18765.93,FALSE,8,kg,18765.93,FALSE,"18,766",FALSE,0,FALSE,,"$584,466.00","$584,466.00",0,TRUE,FALSE,$31.15
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,704,VNM,Viet Nam,0,W00,World,H6,HS,TRUE,160557 (°¡°øÀüº¹),"Mollusc preparations; abalone, prepared or preserved",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,7384.8,FALSE,8,kg,7384.8,FALSE,"7,385",FALSE,0,FALSE,,"$297,954.00","$297,954.00",0,TRUE,FALSE,$40.35
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,764,THA,Thailand,0,W00,World,H6,HS,TRUE,160557 (°¡°øÀüº¹),"Mollusc preparations; abalone, prepared or preserved",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,800,FALSE,8,kg,800,FALSE,800,FALSE,0,FALSE,,"$6,825.00","$6,825.00",0,TRUE,FALSE,$8.53
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,160557 (°¡°øÀüº¹),"Mollusc preparations; abalone, prepared or preserved",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,7510.72,FALSE,8,kg,7510.72,FALSE,"7,511",FALSE,0,FALSE,,"$200,826.00","$200,826.00",0,TRUE,FALSE,$26.74
C,A,20240101,2024,52,2024,410,KOR,Rep. of Korea,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,030781 (³ÃÀå),"Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2785866.581,FALSE,8,kg,2785866.581,FALSE,"2,785,867",FALSE,0,FALSE,,"$50,815,343.00","$50,815,343.00",0,FALSE,TRUE,$18.24
C,A,20240101,2024,52,2024,410,KOR,Rep. of Korea,X,Export,116,KHM,Cambodia,0,W00,World,H6,HS,TRUE,030781 (³ÃÀå),"Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10,FALSE,8,kg,10,FALSE,10,FALSE,0,FALSE,,$292.00,$292.00,0,TRUE,FALSE,$29.20
C,A,20240101,2024,52,2024,410,KOR,Rep. of Korea,X,Export,124,CAN,Canada,0,W00,World,H6,HS,TRUE,030781 (³ÃÀå),"Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,882,FALSE,8,kg,882,FALSE,882,FALSE,0,FALSE,,"$22,680.00","$22,680.00",0,TRUE,FALSE,$25.71
C,A,20240101,2024,52,2024,410,KOR,Rep. of Korea,X,Export,156,CHN,China,0,W00,World,H6,HS,TRUE,030781 (³ÃÀå),"Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8250,FALSE,8,kg,8250,FALSE,"8,250",FALSE,0,FALSE,,"$84,877.00","$84,877.00",0,TRUE,FALSE,$10.29
C,A,20240101,2024,52,2024,410,KOR,Rep. of Korea,X,Export,316,GUM,Guam,0,W00,World,H6,HS,TRUE,030781 (³ÃÀå),"Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3448.2,FALSE,8,kg,3448.2,FALSE,"3,448",FALSE,0,FALSE,,"$51,125.00","$51,125.00",0,TRUE,FALSE,$14.83
C,A,20240101,2024,52,2024,410,KOR,Rep. of Korea,X,Export,344,HKG,"China, Hong Kong SAR",0,W00,World,H6,HS,TRUE,030781 (³ÃÀå),"Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1390,FALSE,8,kg,1390,FALSE,"1,390",FALSE,0,FALSE,,"$37,334.00","$37,334.00",0,TRUE,FALSE,$26.86
C,A,20240101,2024,52,2024,410,KOR,Rep. of Korea,X,Export,360,IDN,Indonesia,0,W00,World,H6,HS,TRUE,030781 (³ÃÀå),"Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1710.4,FALSE,8,kg,1710.4,FALSE,"1,710",FALSE,0,FALSE,,"$50,931.00","$50,931.00",0,TRUE,FALSE,$29.78
C,A,20240101,2024,52,2024,410,KOR,Rep. of Korea,X,Export,392,JPN,Japan,0,W00,World,H6,HS,TRUE,030781 (³ÃÀå),"Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2288363,FALSE,8,kg,2288363,FALSE,"2,288,363",FALSE,0,FALSE,,"$40,375,687.00","$40,375,687.00",0,TRUE,FALSE,$17.64
C,A,20240101,2024,52,2024,410,KOR,Rep. of Korea,X,Export,458,MYS,Malaysia,0,W00,World,H6,HS,TRUE,030781 (³ÃÀå),"Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,590,FALSE,8,kg,590,FALSE,590,FALSE,0,FALSE,,"$8,343.00","$8,343.00",0,TRUE,FALSE,$14.14
C,A,20240101,2024,52,2024,410,KOR,Rep. of Korea,X,Export,490,S19,"Other Asia, nes",0,W00,World,H6,HS,TRUE,030781 (³ÃÀå),"Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,138450,FALSE,8,kg,138450,FALSE,"138,450",FALSE,0,FALSE,,"$2,515,334.00","$2,515,334.00",0,TRUE,FALSE,$18.17
C,A,20240101,2024,52,2024,410,KOR,Rep. of Korea,X,Export,608,PHL,Philippines,0,W00,World,H6,HS,TRUE,030781 (³ÃÀå),"Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2820,FALSE,8,kg,2820,FALSE,"2,820",FALSE,0,FALSE,,"$93,527.00","$93,527.00",0,TRUE,FALSE,$33.17
C,A,20240101,2024,52,2024,410,KOR,Rep. of Korea,X,Export,702,SGP,Singapore,0,W00,World,H6,HS,TRUE,030781 (³ÃÀå),"Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,14283.311,FALSE,8,kg,14283.311,FALSE,"14,283",FALSE,0,FALSE,,"$327,271.00","$327,271.00",0,TRUE,FALSE,$22.91
C,A,20240101,2024,52,2024,410,KOR,Rep. of Korea,X,Export,704,VNM,Viet Nam,0,W00,World,H6,HS,TRUE,030781 (³ÃÀå),"Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,234610,FALSE,8,kg,234610,FALSE,"234,610",FALSE,0,FALSE,,"$4,685,245.00","$4,685,245.00",0,TRUE,FALSE,$19.97
C,A,20240101,2024,52,2024,410,KOR,Rep. of Korea,X,Export,764,THA,Thailand,0,W00,World,H6,HS,TRUE,030781 (³ÃÀå),"Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,12396,FALSE,8,kg,12396,FALSE,"12,396",FALSE,0,FALSE,,"$155,947.00","$155,947.00",0,TRUE,FALSE,$12.58
C,A,20240101,2024,52,2024,410,KOR,Rep. of Korea,X,Export,784,ARE,United Arab Emirates,0,W00,World,H6,HS,TRUE,030781 (³ÃÀå),"Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,488,FALSE,8,kg,488,FALSE,488,FALSE,0,FALSE,,"$13,404.00","$13,404.00",0,TRUE,FALSE,$27.47
C,A,20240101,2024,52,2024,410,KOR,Rep. of Korea,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,030781 (³ÃÀå),"Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,78175.67,FALSE,8,kg,78175.67,FALSE,"78,176",FALSE,0,FALSE,,"$2,393,346.00","$2,393,346.00",0,TRUE,FALSE,$30.61
C,A,20240101,2024,52,2024,410,KOR,Rep. of Korea,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,030783 (³Ãµ¿),"Molluscs; abalone (Haliotis spp.), whether in shell or not, frozen",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,113966.761,FALSE,8,kg,113966.761,FALSE,"113,967",FALSE,0,FALSE,,"$2,871,587.00","$2,871,587.00",0,FALSE,TRUE,$25.20
C,A,20240101,2024,52,2024,410,KOR,Rep. of Korea,X,Export,40,AUT,Austria,0,W00,World,H6,HS,TRUE,030783 (³Ãµ¿),"Molluscs; abalone (Haliotis spp.), whether in shell or not, frozen",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1700,FALSE,8,kg,1700,FALSE,"1,700",FALSE,0,FALSE,,"$32,871.00","$32,871.00",0,TRUE,FALSE,$19.34
C,A,20240101,2024,52,2024,410,KOR,Rep. of Korea,X,Export,116,KHM,Cambodia,0,W00,World,H6,HS,TRUE,030783 (³Ãµ¿),"Molluscs; abalone (Haliotis spp.), whether in shell or not, frozen",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2540,FALSE,8,kg,2540,FALSE,"2,540",FALSE,0,FALSE,,"$32,859.00","$32,859.00",0,TRUE,FALSE,$12.94
C,A,20240101,2024,52,2024,410,KOR,Rep. of Korea,X,Export,124,CAN,Canada,0,W00,World,H6,HS,TRUE,030783 (³Ãµ¿),"Molluscs; abalone (Haliotis spp.), whether in shell or not, frozen",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,523,FALSE,8,kg,523,FALSE,523,FALSE,0,FALSE,,"$15,588.00","$15,588.00",0,TRUE,FALSE,$29.80
C,A,20240101,2024,52,2024,410,KOR,Rep. of Korea,X,Export,316,GUM,Guam,0,W00,World,H6,HS,TRUE,030783 (³Ãµ¿),"Molluscs; abalone (Haliotis spp.), whether in shell or not, frozen",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,246,FALSE,8,kg,246,FALSE,246,FALSE,0,FALSE,,"$1,903.00","$1,903.00",0,TRUE,FALSE,$7.74
C,A,20240101,2024,52,2024,410,KOR,Rep. of Korea,X,Export,344,HKG,"China, Hong Kong SAR",0,W00,World,H6,HS,TRUE,030783 (³Ãµ¿),"Molluscs; abalone (Haliotis spp.), whether in shell or not, frozen",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,975,FALSE,8,kg,975,FALSE,975,FALSE,0,FALSE,,"$32,275.00","$32,275.00",0,TRUE,FALSE,$33.10
C,A,20240101,2024,52,2024,410,KOR,Rep. of Korea,X,Export,368,IRQ,Iraq,0,W00,World,H6,HS,TRUE,030783 (³Ãµ¿),"Molluscs; abalone (Haliotis spp.), whether in shell or not, frozen",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,210.651,FALSE,8,kg,210.651,FALSE,211,FALSE,0,FALSE,,"$1,831.00","$1,831.00",0,TRUE,FALSE,$8.69
C,A,20240101,2024,52,2024,410,KOR,Rep. of Korea,X,Export,392,JPN,Japan,0,W00,World,H6,HS,TRUE,030783 (³Ãµ¿),"Molluscs; abalone (Haliotis spp.), whether in shell or not, frozen",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,74961.5,FALSE,8,kg,74961.5,FALSE,"74,962",FALSE,0,FALSE,,"$1,431,265.00","$1,431,265.00",0,TRUE,FALSE,$19.09
C,A,20240101,2024,52,2024,410,KOR,Rep. of Korea,X,Export,528,NLD,Netherlands,0,W00,World,H6,HS,TRUE,030783 (³Ãµ¿),"Molluscs; abalone (Haliotis spp.), whether in shell or not, frozen",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2219,FALSE,8,kg,2219,FALSE,"2,219",FALSE,0,FALSE,,"$279,790.00","$279,790.00",0,TRUE,FALSE,$126.09
C,A,20240101,2024,52,2024,410,KOR,Rep. of Korea,X,Export,699,IND,India,0,W00,World,H6,HS,TRUE,030783 (³Ãµ¿),"Molluscs; abalone (Haliotis spp.), whether in shell or not, frozen",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1104,FALSE,8,kg,1104,FALSE,"1,104",FALSE,0,FALSE,,"$29,928.00","$29,928.00",0,TRUE,FALSE,$27.11
C,A,20240101,2024,52,2024,410,KOR,Rep. of Korea,X,Export,702,SGP,Singapore,0,W00,World,H6,HS,TRUE,030783 (³Ãµ¿),"Molluscs; abalone (Haliotis spp.), whether in shell or not, frozen",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1179.3,FALSE,8,kg,1179.3,FALSE,"1,179",FALSE,0,FALSE,,"$99,817.00","$99,817.00",0,TRUE,FALSE,$84.64
C,A,20240101,2024,52,2024,410,KOR,Rep. of Korea,X,Export,704,VNM,Viet Nam,0,W00,World,H6,HS,TRUE,030783 (³Ãµ¿),"Molluscs; abalone (Haliotis spp.), whether in shell or not, frozen",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3420,FALSE,8,kg,3420,FALSE,"3,420",FALSE,0,FALSE,,"$80,202.00","$80,202.00",0,TRUE,FALSE,$23.45
C,A,20240101,2024,52,2024,410,KOR,Rep. of Korea,X,Export,764,THA,Thailand,0,W00,World,H6,HS,TRUE,030783 (³Ãµ¿),"Molluscs; abalone (Haliotis spp.), whether in shell or not, frozen",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,999,FALSE,8,kg,999,FALSE,999,FALSE,0,FALSE,,"$32,045.00","$32,045.00",0,TRUE,FALSE,$32.08
C,A,20240101,2024,52,2024,410,KOR,Rep. of Korea,X,Export,784,ARE,United Arab Emirates,0,W00,World,H6,HS,TRUE,030783 (³Ãµ¿),"Molluscs; abalone (Haliotis spp.), whether in shell or not, frozen",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,135,FALSE,8,kg,135,FALSE,135,FALSE,0,FALSE,,"$8,142.00","$8,142.00",0,TRUE,FALSE,$60.31
C,A,20240101,2024,52,2024,410,KOR,Rep. of Korea,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,030783 (³Ãµ¿),"Molluscs; abalone (Haliotis spp.), whether in shell or not, frozen",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,23754.31,FALSE,8,kg,23754.31,FALSE,"23,754",FALSE,0,FALSE,,"$793,071.00","$793,071.00",0,TRUE,FALSE,$33.39
C,A,20240101,2024,52,2024,410,KOR,Rep. of Korea,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,030799 (°ÇÀüº¹),"Molluscs; n.e.c. in heading 0307, whether in shell or not, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,92845.77,FALSE,8,kg,92845.77,FALSE,"92,846",FALSE,0,FALSE,,"$317,184.00","$317,184.00",0,FALSE,TRUE,$3.42
C,A,20240101,2024,52,2024,410,KOR,Rep. of Korea,X,Export,36,AUS,Australia,0,W00,World,H6,HS,TRUE,030799 (°ÇÀüº¹),"Molluscs; n.e.c. in heading 0307, whether in shell or not, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,780.61,FALSE,8,kg,780.61,FALSE,781,FALSE,0,FALSE,,"$14,484.00","$14,484.00",0,TRUE,FALSE,$18.55
C,A,20240101,2024,52,2024,410,KOR,Rep. of Korea,X,Export,116,KHM,Cambodia,0,W00,World,H6,HS,TRUE,030799 (°ÇÀüº¹),"Molluscs; n.e.c. in heading 0307, whether in shell or not, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,16.27,FALSE,8,kg,16.27,FALSE,16,FALSE,0,FALSE,,$361.00,$361.00,0,TRUE,FALSE,$22.19
C,A,20240101,2024,52,2024,410,KOR,Rep. of Korea,X,Export,124,CAN,Canada,0,W00,World,H6,HS,TRUE,030799 (°ÇÀüº¹),"Molluscs; n.e.c. in heading 0307, whether in shell or not, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,379.68,FALSE,8,kg,379.68,FALSE,380,FALSE,0,FALSE,,"$3,867.00","$3,867.00",0,TRUE,FALSE,$10.18
C,A,20240101,2024,52,2024,410,KOR,Rep. of Korea,X,Export,156,CHN,China,0,W00,World,H6,HS,TRUE,030799 (°ÇÀüº¹),"Molluscs; n.e.c. in heading 0307, whether in shell or not, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,80076,FALSE,8,kg,80076,FALSE,"80,076",FALSE,0,FALSE,,"$163,079.00","$163,079.00",0,TRUE,FALSE,$2.04
C,A,20240101,2024,52,2024,410,KOR,Rep. of Korea,X,Export,316,GUM,Guam,0,W00,World,H6,HS,TRUE,030799 (°ÇÀüº¹),"Molluscs; n.e.c. in heading 0307, whether in shell or not, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,271.7,FALSE,8,kg,271.7,FALSE,272,FALSE,0,FALSE,,"$5,795.00","$5,795.00",0,TRUE,FALSE,$21.33
C,A,20240101,2024,52,2024,410,KOR,Rep. of Korea,X,Export,344,HKG,"China, Hong Kong SAR",0,W00,World,H6,HS,TRUE,030799 (°ÇÀüº¹),"Molluscs; n.e.c. in heading 0307, whether in shell or not, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,54.24,FALSE,8,kg,54.24,FALSE,54,FALSE,0,FALSE,,"$1,342.00","$1,342.00",0,TRUE,FALSE,$24.74
